order_id,date,customer_id,product_category,product_name,quantity,unit_price,total_price,payment_method
5658,2023-12-07 02:00:00,CUST_817,Furniture,Sofa,1,384.93,384.93,Debit Card
3434,2023-10-31 22:00:00,CUST_635,Tech,Smartphone,5,716.97,3584.83,PayPal
4043,2023-11-07 16:00:00,CUST_125,Garden,Hose,5,508.7,2543.52,Debit Card
2417,2023-12-04 12:00:00,CUST_419,Furniture,Chair,2,123.76,247.52,PayPal
5229,2023-10-15 22:00:00,CUST_648,Home,Vase,4,804.81,3219.24,PayPal
1604,2023-11-22 03:00:00,CUST_996,Tech,Headphones,4,786.84,3147.36,Credit Card
2272,2023-12-01 17:00:00,CUST_508,Home,Lamp,1,964.33,964.33,PayPal
5123,2023-12-12 17:00:00,CUST_333,Appliances,Coffee Maker,5,260.0,1300.01,Cash
3078,2023-11-25 00:00:00,CUST_420,Appliances,Microwave,1,758.57,758.57,Cash
3311,2023-10-12 08:00:00,CUST_488,Garden,Hose,2,988.16,1976.32,Debit Card
4988,2023-12-29 19:00:00,CUST_393,Garden,Hose,4,631.16,2524.66,Debit Card
1247,2023-10-01 12:00:00,CUST_805,Home,Mirror,3,914.39,2743.16,Credit Card
5429,2023-10-11 10:00:00,CUST_433,Garden,Shovel,4,478.03,1912.11,PayPal
2982,2023-10-28 22:00:00,CUST_740,Garden,Lawnmower,3,394.57,1183.72,PayPal
3928,2023-12-25 12:00:00,CUST_230,Tech,Tablet,1,138.54,138.54,Credit Card
1370,2023-11-13 10:00:00,CUST_281,Furniture,Table,1,256.2,256.2,Cash
1199,2023-11-22 03:00:00,CUST_656,Garden,Pot,3,98.71,296.12,Credit Card
1485,2023-10-30 01:00:00,CUST_909,Appliances,Microwave,3,969.64,2908.93,PayPal
1628,2023-12-25 17:00:00,CUST_402,Home,Lamp,3,926.93,2780.8,Debit Card
4491,2023-12-20 01:00:00,CUST_739,Garden,Lawnmower,3,783.89,2351.66,PayPal
1455,2023-12-12 03:00:00,CUST_183,Furniture,Sofa,2,301.7,603.4,Debit Card
2930,2023-11-24 14:00:00,CUST_183,Appliances,Blender,2,90.19,180.39,Credit Card
2240,2023-10-25 11:00:00,CUST_293,Appliances,Blender,5,941.83,4709.13,
1357,2023-12-09 07:00:00,CUST_283,Appliances,Microwave,3,872.78,2618.35,Debit Card
2721,2023-12-03 04:00:00,CUST_416,Home,Lamp,4,920.78,3683.13,Cash
3202,2023-10-17 04:00:00,CUST_944,Garden,Lawnmower,5,948.76,4743.79,Credit Card
4530,2023-10-03 17:00:00,CUST_833,Furniture,Sofa,1,593.87,593.87,Cash
1148,2023-12-03 19:00:00,CUST_471,Appliances,Toaster,1,740.64,740.64,Credit Card
1207,2023-10-21 06:00:00,CUST_471,Furniture,Sofa,2,60.51,121.02,Cash
1887,2023-10-17 14:00:00,CUST_497,Appliances,Coffee Maker,4,618.56,2474.23,Debit Card
4381,2023-12-12 21:00:00,CUST_648,Appliances,Microwave,2,685.08,1370.16,PayPal
1862,2023-11-03 14:00:00,CUST_111,Tech,Smartphone,1,205.56,205.56,PayPal
3094,2023-10-04 23:00:00,CUST_557,Tech,Laptop,5,291.9,1459.5,Debit Card
1947,2023-10-28 16:00:00,CUST_867,Appliances,Blender,1,905.53,905.53,PayPal
3540,2023-12-15 18:00:00,CUST_906,Furniture,Table,4,310.15,1240.6,
2444,2023-12-07 10:00:00,CUST_623,Tech,Smartphone,4,857.72,3430.87,Debit Card
2280,2023-11-29 04:00:00,CUST_353,Tech,Laptop,1,409.99,409.99,
5097,2023-12-24 16:00:00,CUST_403,Garden,Pot,5,664.63,3323.16,Debit Card
5309,2023-11-09 18:00:00,CUST_517,Tech,Laptop,1,90.52,90.52,PayPal
3677,2023-11-10 20:00:00,CUST_460,Appliances,Microwave,3,214.35,643.06,Credit Card
3634,2023-10-13 20:00:00,CUST_266,Furniture,Table,4,945.51,3782.04,PayPal
4155,2023-11-03 18:00:00,CUST_789,Furniture,Chair,1,961.12,961.12,Debit Card
3302,2023-12-09 10:00:00,CUST_577,Garden,Lawnmower,1,662.23,662.23,Credit Card
3004,2023-10-18 17:00:00,CUST_610,Garden,Hose,1,655.92,655.92,Debit Card
4796,2023-11-05 00:00:00,CUST_573,Home,Lamp,4,918.18,3672.73,Cash
3265,2023-11-27 22:00:00,,Appliances,Coffee Maker,5,878.0,4389.99,Debit Card
2005,2023-12-29 22:00:00,,Furniture,Sofa,2,223.08,446.16,Cash
4265,2023-10-08 20:00:00,CUST_563,Furniture,Bookshelf,1,40.3,40.3,PayPal
4804,2023-12-20 01:00:00,CUST_857,Tech,Tablet,4,630.4,2521.59,Debit Card
4719,2023-11-17 01:00:00,CUST_720,Furniture,Chair,3,229.84,689.53,Debit Card
3509,2023-12-03 00:00:00,CUST_495,Furniture,Bookshelf,4,132.42,529.67,Debit Card
3132,2023-10-17 04:00:00,CUST_663,Appliances,Coffee Maker,5,687.95,3439.76,Debit Card
5360,2023-12-15 11:00:00,CUST_999,Garden,Shovel,4,250.65,1002.59,
3057,2023-10-03 11:00:00,CUST_266,Furniture,Chair,5,51.9,259.48,PayPal
5096,2023-10-20 11:00:00,CUST_836,Home,Lamp,5,830.27,4151.36,Debit Card
1229,2023-12-17 22:00:00,CUST_236,Home,Cushion,3,505.33,1515.98,Cash
4373,2023-11-07 08:00:00,CUST_675,Furniture,Sofa,1,424.17,424.17,Cash
5185,2023-11-16 23:00:00,,Garden,Lawnmower,4,278.69,1114.77,Cash
1580,2023-11-26 14:00:00,CUST_123,Home,Vase,4,356.44,1425.77,
3546,2023-10-26 01:00:00,CUST_737,Appliances,Microwave,2,498.09,996.19,Credit Card
4928,2023-10-14 04:00:00,CUST_143,Garden,Lawnmower,3,416.87,1250.6,PayPal
1125,2023-12-29 09:00:00,CUST_691,Appliances,Toaster,4,304.55,1218.21,Debit Card
1209,2023-12-05 12:00:00,CUST_171,Tech,Laptop,5,101.81,509.06,PayPal
5831,2023-10-04 21:00:00,CUST_951,Garden,Lawnmower,1,869.71,869.71,Credit Card
4244,2023-10-27 00:00:00,CUST_926,Tech,Headphones,4,555.45,2221.81,PayPal
4486,2023-11-27 16:00:00,CUST_880,Appliances,Coffee Maker,4,909.35,3637.39,Credit Card
1280,2023-12-13 10:00:00,CUST_340,Appliances,Blender,5,265.51,1327.56,
5502,2023-12-06 16:00:00,CUST_488,Home,Cushion,3,87.35,262.04,Debit Card
2728,2023-11-11 03:00:00,CUST_103,Furniture,Table,2,492.7,985.39,Cash
5269,2023-10-01 20:00:00,CUST_229,Tech,Headphones,4,321.16,1284.65,Cash
1337,2023-10-22 02:00:00,CUST_293,Home,Vase,1,632.8,632.8,PayPal
2134,2023-12-01 18:00:00,CUST_546,Tech,Laptop,5,999.55,4997.77,Debit Card
5515,2023-10-12 12:00:00,,Tech,Headphones,2,878.38,1756.77,Debit Card
2125,2023-12-30 11:00:00,,Garden,Hose,4,386.75,1546.99,PayPal
4890,2023-11-24 10:00:00,CUST_647,Garden,Hose,2,638.09,1276.19,PayPal
2226,2023-11-24 11:00:00,CUST_990,Garden,Pot,5,603.58,3017.88,Cash
4447,2023-12-06 23:00:00,CUST_883,Home,Lamp,1,291.1,291.1,Debit Card
5414,2023-10-15 23:00:00,CUST_791,Furniture,Chair,1,88.42,88.42,Debit Card
4706,2023-10-09 14:00:00,CUST_725,Appliances,Coffee Maker,1,640.61,640.61,Debit Card
3419,2023-11-21 04:00:00,CUST_602,Garden,Lawnmower,1,882.63,882.63,Credit Card
5780,2023-10-20 02:00:00,CUST_204,Garden,Shovel,3,615.8,1847.41,
3111,2023-10-16 06:00:00,CUST_763,Furniture,Sofa,1,479.06,479.06,Debit Card
5740,2023-10-25 16:00:00,,Furniture,Bookshelf,4,693.31,2773.22,
3912,2023-11-07 07:00:00,CUST_604,Home,Lamp,1,806.29,806.29,Credit Card
4883,2023-12-15 07:00:00,CUST_525,Home,Vase,2,918.18,1836.35,PayPal
2017,2023-12-20 10:00:00,CUST_726,Tech,Headphones,1,467.03,467.03,Credit Card
4181,2023-11-24 13:00:00,CUST_130,Furniture,Chair,3,201.58,604.73,PayPal
3932,2023-11-22 20:00:00,CUST_682,Tech,Headphones,5,21.26,106.31,PayPal
1348,2023-10-02 13:00:00,CUST_529,Garden,Shovel,1,235.9,235.9,Credit Card
2928,2023-10-18 11:00:00,CUST_632,Garden,Pot,2,351.71,703.42,PayPal
1350,2023-10-21 03:00:00,CUST_333,Appliances,Toaster,1,791.72,791.72,Debit Card
5343,2023-10-31 20:00:00,CUST_544,Appliances,Coffee Maker,1,92.32,92.32,PayPal
5286,2023-11-08 19:00:00,CUST_472,Appliances,Coffee Maker,3,339.22,1017.65,Credit Card
2934,2023-12-28 14:00:00,CUST_415,Furniture,Table,4,19.17,76.67,Credit Card
1987,2023-12-15 12:00:00,CUST_748,Appliances,Microwave,1,40.25,40.25,PayPal
5930,2023-12-23 19:00:00,CUST_991,Appliances,Toaster,4,664.51,2658.02,Cash
1564,2023-11-16 00:00:00,CUST_192,Tech,Smartphone,4,305.19,1220.74,Cash
2582,2023-12-04 14:00:00,CUST_251,Appliances,Coffee Maker,1,194.0,194.0,Cash
4724,2023-10-02 22:00:00,CUST_362,Tech,Headphones,4,39.41,157.63,PayPal
3175,2023-11-14 13:00:00,,Garden,Pot,3,131.05,393.15,Credit Card
5986,2023-10-27 16:00:00,CUST_795,Home,Vase,3,817.45,2452.34,Credit Card
5142,2023-12-17 22:00:00,CUST_558,Tech,Smartphone,1,773.91,773.91,PayPal
3228,2023-11-23 04:00:00,CUST_240,Garden,Pot,1,620.77,620.77,Credit Card
2115,2023-12-18 15:00:00,CUST_546,Appliances,Coffee Maker,1,375.72,375.72,Cash
4264,2023-12-30 04:00:00,CUST_684,Furniture,Table,4,183.15,732.59,PayPal
3692,2023-11-03 02:00:00,CUST_387,Furniture,Chair,1,226.0,226.0,Cash
2932,2023-11-27 05:00:00,CUST_279,Furniture,Chair,2,988.89,1977.77,PayPal
5777,2023-12-20 15:00:00,CUST_329,Garden,Shovel,1,67.19,67.19,Credit Card
1162,2023-10-25 05:00:00,CUST_574,Tech,Laptop,4,201.84,807.36,Cash
1821,2023-10-16 18:00:00,CUST_265,Appliances,Coffee Maker,4,283.23,1132.9,Credit Card
4021,2023-12-24 09:00:00,CUST_199,Home,Lamp,5,281.71,1408.55,Credit Card
3272,2023-11-26 05:00:00,CUST_353,Home,Lamp,1,762.45,762.45,Cash
1086,2023-10-12 16:00:00,CUST_588,Garden,Hose,4,265.48,1061.93,PayPal
1081,2023-10-19 15:00:00,CUST_551,Furniture,Chair,1,885.33,885.33,PayPal
2323,2023-11-19 12:00:00,CUST_802,Home,Lamp,1,686.5,686.5,Cash
5139,2023-12-24 14:00:00,CUST_727,Home,Cushion,4,787.84,3151.37,Cash
2614,2023-10-06 20:00:00,CUST_770,Home,Lamp,3,814.25,2442.75,PayPal
1831,2023-10-16 01:00:00,CUST_861,Home,Cushion,4,618.9,2475.61,PayPal
5065,2023-12-25 07:00:00,,Furniture,Table,5,478.2,2391.01,Debit Card
2828,2023-12-25 00:00:00,CUST_970,Furniture,Bookshelf,3,826.22,2478.66,Credit Card
3420,2023-12-24 10:00:00,CUST_144,Tech,Laptop,1,525.51,525.51,
5564,2023-12-30 08:00:00,CUST_422,Home,Mirror,2,777.16,1554.32,Credit Card
3515,2023-12-08 20:00:00,CUST_750,Garden,Hose,3,511.98,1535.95,PayPal
4927,2023-11-12 22:00:00,CUST_424,Furniture,Table,5,725.78,3628.89,PayPal
2649,2023-10-03 09:00:00,CUST_867,Tech,Smartphone,2,751.85,1503.71,Debit Card
5173,2023-12-29 23:00:00,CUST_813,Furniture,Chair,1,974.74,974.74,Credit Card
3599,2023-12-18 09:00:00,CUST_234,Furniture,Table,1,80.15,80.15,Cash
5448,2023-11-01 00:00:00,CUST_390,Furniture,Sofa,5,216.59,1082.94,Debit Card
3788,2023-10-08 03:00:00,CUST_199,Appliances,Microwave,5,982.7,4913.52,PayPal
3416,2023-10-09 05:00:00,CUST_949,Tech,Tablet,3,537.88,1613.65,PayPal
2787,2023-10-23 12:00:00,CUST_261,Tech,Laptop,5,913.17,4565.83,Debit Card
2875,2023-10-20 15:00:00,,Tech,Tablet,5,44.53,222.67,PayPal
3610,2023-12-07 11:00:00,,Furniture,Sofa,2,512.64,1025.28,Cash
4896,2023-10-19 09:00:00,CUST_637,Garden,Shovel,5,522.93,2614.65,Credit Card
3957,2023-10-18 03:00:00,CUST_181,Home,Mirror,1,174.16,174.16,Debit Card
1749,2023-12-18 22:00:00,CUST_774,Furniture,Sofa,3,770.31,2310.93,Debit Card
2114,2023-12-29 03:00:00,CUST_428,Home,Mirror,5,370.83,1854.13,Debit Card
3373,2023-11-07 15:00:00,CUST_261,Garden,Lawnmower,3,285.38,856.13,PayPal
3442,2023-10-16 07:00:00,CUST_872,Appliances,Toaster,4,536.44,2145.76,Credit Card
5797,2023-11-01 10:00:00,CUST_422,Furniture,Sofa,3,552.54,1657.62,Cash
5809,2023-10-02 07:00:00,CUST_153,Tech,Smartphone,5,282.2,1411.0,Cash
3862,2023-12-21 01:00:00,CUST_187,Home,Mirror,2,532.85,1065.7,Debit Card
4330,2023-10-20 09:00:00,,Appliances,Microwave,1,188.86,188.86,Debit Card
2969,2023-12-04 17:00:00,CUST_801,Appliances,Coffee Maker,2,564.21,1128.42,PayPal
5611,2023-11-30 06:00:00,CUST_991,Tech,Laptop,2,878.18,1756.36,PayPal
5854,2023-10-28 09:00:00,CUST_103,Appliances,Coffee Maker,5,54.84,274.18,Credit Card
5028,2023-12-14 07:00:00,CUST_504,Furniture,Table,3,680.82,2042.46,Debit Card
2093,2023-12-10 20:00:00,CUST_677,Garden,Shovel,4,860.13,3440.54,Credit Card
5195,2023-11-25 08:00:00,CUST_204,Furniture,Sofa,2,459.46,918.92,Credit Card
5245,2023-11-16 05:00:00,,Garden,Hose,1,595.53,595.53,PayPal
5963,2023-12-09 10:00:00,CUST_103,Furniture,Table,4,44.51,178.02,Cash
2139,2023-10-11 12:00:00,CUST_987,Appliances,Toaster,5,189.37,946.85,Debit Card
2929,2023-12-25 22:00:00,CUST_653,Furniture,Table,5,419.34,2096.68,PayPal
3231,2023-10-30 00:00:00,CUST_796,Garden,Shovel,4,835.05,3340.2,Debit Card
3164,2023-10-25 01:00:00,CUST_432,Furniture,Sofa,3,997.81,2993.44,Cash
4099,2023-11-27 08:00:00,CUST_958,Home,Mirror,1,287.29,287.29,PayPal
1522,2023-10-27 17:00:00,CUST_243,Tech,Tablet,5,861.18,4305.9,Credit Card
1516,2023-10-17 19:00:00,CUST_274,Appliances,Microwave,3,102.02,306.06,PayPal
5074,2023-12-22 14:00:00,CUST_361,Garden,Pot,5,670.42,3352.09,Credit Card
2570,2023-10-15 00:00:00,CUST_550,Home,Vase,3,231.72,695.15,PayPal
1172,2023-12-20 09:00:00,CUST_927,Garden,Lawnmower,4,308.02,1232.07,Debit Card
1639,2023-10-02 04:00:00,CUST_964,Home,Cushion,4,361.04,1444.16,Credit Card
3087,2023-11-19 03:00:00,CUST_289,Furniture,Chair,2,306.32,612.64,Debit Card
4642,2023-12-28 06:00:00,CUST_857,Home,Vase,3,804.81,2414.44,Credit Card
5666,2023-10-08 04:00:00,CUST_292,Tech,Laptop,3,981.42,2944.25,Credit Card
2143,2023-10-22 17:00:00,CUST_761,Garden,Shovel,1,626.05,626.05,Debit Card
2548,2023-12-01 08:00:00,CUST_207,Home,Mirror,1,958.43,958.43,PayPal
4984,2023-12-10 23:00:00,CUST_918,Appliances,Microwave,4,407.69,1630.76,Cash
3961,2023-10-08 08:00:00,CUST_804,Furniture,Table,4,114.35,457.41,Debit Card
2832,2023-11-12 09:00:00,CUST_458,Appliances,Toaster,1,918.36,918.36,PayPal
2036,2023-12-15 12:00:00,CUST_153,Furniture,Table,1,921.92,921.92,PayPal
5731,2023-10-07 07:00:00,CUST_748,Appliances,Toaster,2,893.6,1787.21,Credit Card
2604,2023-11-25 06:00:00,CUST_227,Appliances,Microwave,5,393.64,1968.19,PayPal
5397,2023-11-11 00:00:00,CUST_830,Appliances,Blender,2,701.67,1403.34,Cash
5511,2023-10-05 10:00:00,CUST_610,Garden,Lawnmower,3,915.4,2746.19,Debit Card
4746,2023-10-01 18:00:00,CUST_753,Tech,Headphones,2,992.44,1984.88,Credit Card
1226,2023-11-18 14:00:00,CUST_990,Appliances,Microwave,4,669.87,2679.5,Debit Card
1834,2023-10-10 00:00:00,CUST_866,Appliances,Microwave,3,539.74,1619.21,Cash
3486,2023-11-28 17:00:00,CUST_172,Garden,Lawnmower,1,295.76,295.76,PayPal
2130,2023-11-27 17:00:00,CUST_772,Home,Lamp,3,42.29,126.86,PayPal
4959,2023-12-12 08:00:00,CUST_262,Furniture,Sofa,4,965.04,3860.17,PayPal
3877,2023-10-12 07:00:00,CUST_864,Appliances,Coffee Maker,5,358.93,1794.67,Cash
5961,2023-10-29 19:00:00,CUST_494,Garden,Pot,1,692.17,692.17,Debit Card
5585,2023-11-12 12:00:00,CUST_848,Garden,Hose,4,772.62,3090.49,Credit Card
4583,2023-11-13 04:00:00,CUST_460,Tech,Headphones,2,894.52,1789.04,PayPal
1065,2023-10-04 21:00:00,CUST_418,Home,Cushion,2,39.93,79.87,Cash
4101,2023-12-27 14:00:00,CUST_225,Garden,Hose,1,636.9,636.9,Credit Card
4845,2023-11-30 14:00:00,CUST_906,Home,Lamp,2,395.59,791.19,PayPal
4908,2023-12-16 11:00:00,CUST_980,Garden,Lawnmower,2,326.11,652.23,Debit Card
1354,2023-11-09 01:00:00,CUST_129,Furniture,Sofa,5,641.99,3209.93,Cash
5110,2023-11-15 07:00:00,,Appliances,Blender,2,474.46,948.93,Debit Card
5154,2023-10-24 09:00:00,CUST_183,Tech,Headphones,3,152.53,457.59,Debit Card
3922,2023-12-20 08:00:00,CUST_804,Tech,Headphones,3,333.1,999.31,Cash
5444,2023-12-09 13:00:00,CUST_421,Garden,Lawnmower,2,570.07,1140.13,Debit Card
3309,2023-12-15 12:00:00,CUST_649,Tech,Smartphone,3,494.0,1481.99,Credit Card
4452,2023-11-06 07:00:00,CUST_408,Furniture,Sofa,5,454.56,2272.81,PayPal
5220,2023-11-24 11:00:00,CUST_487,Tech,Tablet,4,215.81,863.25,
1845,2023-11-28 04:00:00,CUST_347,Garden,Shovel,4,847.13,3388.51,Debit Card
5209,2023-12-17 03:00:00,CUST_899,Appliances,Coffee Maker,5,89.96,449.78,Credit Card
3981,2023-11-30 04:00:00,CUST_799,Tech,Smartphone,4,81.75,327.0,Cash
1472,2023-12-13 04:00:00,CUST_698,Tech,Headphones,3,643.6,1930.8,Cash
4495,2023-12-24 13:00:00,,Garden,Pot,5,450.15,2250.75,Credit Card
1309,2023-12-27 08:00:00,CUST_106,Furniture,Chair,5,871.53,4357.66,Credit Card
4442,2023-11-13 15:00:00,CUST_641,Furniture,Table,2,616.45,1232.9,PayPal
3946,2023-10-18 14:00:00,CUST_436,Tech,Smartphone,4,630.02,2520.08,Debit Card
1868,2023-10-18 09:00:00,CUST_566,Home,Lamp,5,694.62,3473.09,PayPal
4953,2023-12-08 22:00:00,CUST_406,Furniture,Chair,4,211.14,844.54,Credit Card
1258,2023-12-26 14:00:00,CUST_479,Furniture,Bookshelf,1,533.45,533.45,Cash
2506,2023-10-22 01:00:00,CUST_107,Home,Vase,4,556.27,2225.09,Credit Card
1954,2023-10-26 05:00:00,CUST_841,Appliances,Coffee Maker,5,309.76,1548.79,Cash
4396,2023-12-24 20:00:00,CUST_360,Home,Cushion,3,960.47,2881.4,Credit Card
3583,2023-10-09 02:00:00,CUST_430,Appliances,Blender,3,659.69,1979.07,Credit Card
5526,2023-12-24 15:00:00,CUST_343,Furniture,Table,4,149.62,598.47,Cash
1716,2023-12-09 09:00:00,CUST_428,Tech,Headphones,5,370.01,1850.03,Cash
2993,2023-12-26 18:00:00,CUST_484,Tech,Smartphone,5,366.92,1834.61,PayPal
1991,2023-10-25 08:00:00,CUST_111,Garden,Shovel,4,646.19,2584.76,Credit Card
5472,2023-12-13 11:00:00,CUST_465,Appliances,Toaster,3,983.82,2951.46,Debit Card
2075,2023-12-14 23:00:00,CUST_489,Furniture,Sofa,2,402.38,804.76,Cash
3739,2023-10-06 04:00:00,CUST_493,Furniture,Bookshelf,2,319.6,639.2,Credit Card
2399,2023-10-24 14:00:00,CUST_916,Appliances,Coffee Maker,4,563.37,2253.5,PayPal
5407,2023-10-18 21:00:00,CUST_681,Garden,Lawnmower,1,75.02,75.02,Credit Card
4863,2023-12-15 09:00:00,CUST_430,Furniture,Table,2,863.01,1726.03,PayPal
5864,2023-11-10 07:00:00,CUST_661,Furniture,Bookshelf,4,685.18,2740.71,Credit Card
5354,2023-10-17 14:00:00,CUST_879,Tech,Laptop,1,723.5,723.5,Debit Card
3379,2023-11-23 17:00:00,CUST_370,Tech,Tablet,1,594.96,594.96,Credit Card
1508,2023-11-26 13:00:00,CUST_527,Home,Cushion,2,265.09,530.18,Cash
2602,2023-10-09 03:00:00,CUST_272,Tech,Laptop,3,365.98,1097.95,Credit Card
1073,2023-10-11 05:00:00,CUST_103,Home,Cushion,3,31.97,95.91,Cash
5156,2023-12-04 16:00:00,CUST_407,Furniture,Sofa,4,491.26,1965.02,Debit Card
4487,2023-11-15 15:00:00,CUST_285,Home,Cushion,5,816.49,4082.47,PayPal
5474,2023-11-14 23:00:00,CUST_415,Furniture,Table,5,24.8,124.01,Debit Card
2439,2023-10-16 04:00:00,CUST_996,Garden,Shovel,3,952.29,2856.87,Cash
5488,2023-12-25 07:00:00,CUST_951,Garden,Shovel,1,547.7,547.7,Credit Card
2101,2023-12-18 07:00:00,CUST_608,Home,Cushion,4,466.63,1866.52,Cash
4139,2023-10-05 20:00:00,CUST_550,Home,Vase,1,513.11,513.11,Debit Card
1417,2023-11-19 13:00:00,CUST_688,Furniture,Sofa,1,923.42,923.42,Debit Card
1313,2023-12-19 14:00:00,CUST_228,Furniture,Sofa,1,594.63,594.63,PayPal
4824,2023-12-30 23:00:00,CUST_587,Tech,Smartphone,3,468.48,1405.43,Cash
5839,2023-12-28 13:00:00,CUST_594,Tech,Smartphone,3,501.01,1503.02,PayPal
1118,2023-12-19 09:00:00,CUST_330,Appliances,Microwave,4,498.68,1994.72,Cash
3022,2023-10-12 17:00:00,CUST_669,Tech,Tablet,5,901.24,4506.21,Debit Card
1502,2023-10-09 12:00:00,CUST_860,Furniture,Table,1,137.65,137.65,Debit Card
4079,2023-10-03 06:00:00,CUST_883,Home,Cushion,1,204.89,204.89,PayPal
3034,2023-11-05 04:00:00,CUST_481,Tech,Smartphone,5,256.15,1280.73,Debit Card
3678,2023-10-06 17:00:00,CUST_864,Furniture,Sofa,1,31.0,31.0,Cash
1317,2023-10-04 17:00:00,CUST_802,Appliances,Coffee Maker,5,794.01,3970.04,PayPal
4709,2023-11-10 03:00:00,CUST_236,Home,Mirror,5,673.07,3365.34,Credit Card
2219,2023-12-04 22:00:00,CUST_885,Appliances,Coffee Maker,4,810.01,3240.04,Credit Card
3064,2023-11-30 10:00:00,CUST_841,Furniture,Chair,4,894.75,3578.99,Cash
5256,2023-12-24 02:00:00,CUST_244,Garden,Lawnmower,1,457.35,457.35,Credit Card
4034,2023-12-11 06:00:00,CUST_978,Appliances,Blender,4,695.48,2781.93,Credit Card
3978,2023-12-09 01:00:00,CUST_844,Furniture,Bookshelf,5,548.01,2740.04,PayPal
3510,2023-10-17 19:00:00,CUST_122,Appliances,Microwave,2,293.86,587.71,Credit Card
5546,2023-12-02 22:00:00,CUST_384,Tech,Tablet,4,236.24,944.96,Credit Card
5981,2023-12-11 02:00:00,CUST_733,Garden,Hose,3,273.15,819.44,Cash
5589,2023-11-21 18:00:00,CUST_437,Tech,Headphones,3,230.07,690.22,Debit Card
4350,2023-12-23 13:00:00,CUST_254,Home,Cushion,5,825.07,4125.33,PayPal
5389,2023-10-23 20:00:00,CUST_283,Tech,Smartphone,1,441.49,441.49,Cash
1177,2023-10-07 11:00:00,CUST_254,Furniture,Bookshelf,3,735.95,2207.85,PayPal
2643,2023-10-30 00:00:00,CUST_938,Furniture,Bookshelf,2,815.24,1630.48,Cash
3180,2023-12-20 02:00:00,CUST_949,Tech,Tablet,5,780.5,3902.52,
4055,2023-11-09 05:00:00,CUST_138,Appliances,Coffee Maker,5,695.47,3477.37,PayPal
2374,2023-12-02 21:00:00,CUST_331,Home,Mirror,2,133.97,267.93,PayPal
2720,2023-10-25 19:00:00,CUST_142,Appliances,Microwave,4,781.9,3127.59,
5304,2023-10-23 13:00:00,CUST_153,Furniture,Chair,4,119.12,476.48,Debit Card
5840,2023-11-26 06:00:00,CUST_136,Home,Cushion,4,666.02,2664.08,
3264,2023-11-10 15:00:00,CUST_640,Home,Cushion,2,321.76,643.52,Credit Card
1087,2023-11-06 20:00:00,CUST_221,Home,Mirror,1,874.43,874.43,Cash
3975,2023-12-24 17:00:00,CUST_671,Appliances,Blender,1,95.59,95.59,Cash
1892,2023-12-23 13:00:00,CUST_726,Furniture,Chair,5,123.64,618.21,PayPal
1403,2023-11-03 00:00:00,CUST_929,Garden,Hose,1,122.77,122.77,PayPal
4241,2023-12-20 05:00:00,CUST_965,Garden,Lawnmower,4,347.82,1391.29,PayPal
5753,2023-11-14 18:00:00,CUST_989,Appliances,Blender,5,252.06,1260.3,Credit Card
3282,2023-12-29 06:00:00,CUST_411,Garden,Hose,1,417.77,417.77,Credit Card
3241,2023-12-14 11:00:00,CUST_755,Appliances,Coffee Maker,4,631.65,2526.61,PayPal
3456,2023-10-19 21:00:00,CUST_958,Tech,Smartphone,1,236.91,236.91,Debit Card
3874,2023-11-19 00:00:00,CUST_488,Garden,Pot,2,11.16,22.31,Credit Card
3214,2023-10-22 21:00:00,CUST_113,Appliances,Coffee Maker,3,284.11,852.32,Credit Card
2027,2023-11-24 02:00:00,CUST_132,Garden,Hose,1,136.18,136.18,Debit Card
3205,2023-12-25 13:00:00,,Home,Mirror,5,318.76,1593.79,Cash
2421,2023-11-24 18:00:00,CUST_449,Garden,Pot,5,732.16,3660.81,Debit Card
3436,2023-12-16 14:00:00,CUST_835,Appliances,Toaster,5,223.8,1118.99,Credit Card
4971,2023-12-03 16:00:00,CUST_736,Garden,Hose,5,79.15,395.74,Debit Card
3594,2023-10-07 21:00:00,CUST_182,Garden,Lawnmower,4,730.9,2923.58,PayPal
2202,2023-10-12 11:00:00,CUST_283,Garden,Lawnmower,2,582.21,1164.43,PayPal
2278,2023-12-02 04:00:00,CUST_958,Garden,Lawnmower,2,956.86,1913.71,Credit Card
4647,2023-10-25 20:00:00,CUST_547,Home,Mirror,4,754.26,3017.06,Debit Card
4351,2023-12-28 05:00:00,CUST_904,Tech,Smartphone,5,120.39,601.95,Debit Card
3440,2023-12-07 15:00:00,CUST_525,Furniture,Table,2,969.36,1938.73,
3558,2023-10-12 01:00:00,CUST_122,Tech,Tablet,5,330.54,1652.68,Cash
2978,2023-11-22 06:00:00,CUST_510,Home,Cushion,4,971.23,3884.94,Credit Card
2061,2023-12-05 02:00:00,CUST_744,Garden,Hose,5,979.61,4898.05,Credit Card
5091,2023-11-05 06:00:00,CUST_226,Furniture,Chair,3,208.8,626.4,Cash
5635,2023-11-04 07:00:00,,Garden,Lawnmower,2,600.01,1200.02,Debit Card
2185,2023-12-23 02:00:00,,Garden,Hose,2,656.26,1312.52,Cash
5682,2023-11-23 21:00:00,CUST_804,Tech,Tablet,4,289.09,1156.34,Cash
2502,2023-12-01 04:00:00,CUST_335,Home,Cushion,1,965.45,965.45,Cash
2607,2023-10-16 07:00:00,CUST_961,Home,Cushion,2,654.34,1308.67,Debit Card
